depa,prov,dist,nombre,year,month,temp,hum,precip
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2017,1,19.28,79.03,131.1
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2017,2,19.54,78.73,133.6
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2017,3,19.61,78.0,81.1
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2017,7,15.57,53.09,0.0
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2017,8,17.37,49.4,6.9
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2017,9,18.24,57.04,11.7
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2017,10,18.65,56.82,38.8
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2017,11,19.28,59.97,81.4
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2017,12,18.61,61.66,51.2
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2018,1,17.0,71.08,119.9
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2019,10,18.5,57.79,20.4
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2019,11,19.75,65.14,56.3
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2019,12,19.79,70.35,152.2
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2020,1,19.37,69.58,49.7
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2020,2,19.16,70.89,81.1
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2020,3,18.89,68.25,41.69
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2020,6,17.72,69.13,33.59
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2020,7,15.44,60.32,1.5
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2020,8,15.38,60.04,1.0
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2020,9,16.66,65.84,2.5
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2020,10,18.44,66.59,20.0
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2020,11,20.12,63.02,5.8
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2020,12,19.83,73.13,137.2
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2021,1,19.81,74.87,57.5
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2021,2,18.6,73.71,86.0
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2021,3,18.06,78.33,89.9
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2021,4,17.69,77.49,32.0
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2021,5,17.01,73.41,6.0
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2021,6,16.32,71.83,3.0
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2021,7,15.81,72.73,0.0
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2021,8,16.41,72.22,1.0
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2021,9,18.56,74.13,12.0
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2021,10,19.14,73.83,11.0
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2021,11,19.38,71.87,38.0
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2021,12,19.37,71.01,32.0
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2022,1,18.44,70.99,51.0
AYACUCHO,HUANTA,LURICOCHA,HUANTA,2022,2,18.65,63.3,38.0
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2016,5,,,1.8
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2016,6,,,1.8
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2016,7,,,0.0
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2016,8,,,1.8
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2016,9,,,0.9
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2016,10,,,0.9
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2016,11,,,0.0
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2016,12,,,14.51
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2017,1,,,216.4
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2017,2,,,132.5
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2017,3,,,232.8
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2017,5,,,3.6
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2017,6,,,0.9
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2017,7,,,0.0
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2017,8,,,0.0
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2017,9,,,2.7
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2017,10,,,2.0
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2017,11,,,4.8
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2017,12,,,10.51
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2018,1,,,75.31
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2018,2,,,57.11
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2018,3,,,79.01
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2018,4,,,17.5
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2018,5,,,11.0
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2018,6,,,6.5
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2018,7,,,2.7
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2018,8,,,1.8
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2018,9,,,0.0
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2018,10,,,4.51
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2019,1,,,103.9
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2019,2,,,147.9
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2019,4,,,4.51
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2019,5,,,5.4
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2019,6,,,0.0
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2019,7,,,1.8
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2019,8,,,0.0
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2019,9,,,3.9
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2020,1,,,75.31
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2020,2,,,42.9
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2020,3,,,49.11
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2020,4,,,9.21
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2020,5,,,3.1
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2020,6,,,0.0
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2020,7,,,0.0
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2020,8,,,0.0
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2020,9,,,2.3
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2020,10,,,4.5
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2020,11,,,6.4
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2020,12,,,46.01
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2021,2,,,40.7
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2021,3,,,101.8
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2021,5,,,3.0
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2021,7,,,0.0
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2021,8,,,0.0
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2021,9,,,4.51
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2021,10,,,4.8
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2021,11,,,5.2
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2021,12,,,5.4
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2022,1,,,37.6
AYACUCHO,LUCANAS,LLAUTA,LLAUTA,2022,2,,,51.9
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2015,6,,,3.6
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2015,7,,,0.0
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2015,8,,,0.1
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2015,9,,,4.8
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2015,10,,,20.6
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2015,11,,,30.8
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2015,12,,,47.2
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2016,1,,,20.6
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2016,2,,,193.7
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2016,3,,,186.0
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2016,4,,,110.8
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2016,5,,,1.0
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2016,6,,,0.5
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2016,7,,,4.2
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2016,8,,,2.6
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2016,9,,,2.1
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2016,10,,,20.2
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2016,11,,,7.6
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2016,12,,,63.6
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2017,1,,,427.4
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2017,2,,,313.1
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2017,3,,,292.8
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2017,4,,,75.5
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2017,5,,,23.4
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2017,6,,,20.8
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2017,7,,,2.9
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2017,8,,,0.1
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2017,9,,,18.4
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2017,10,,,26.3
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2017,11,,,29.4
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2017,12,,,97.2
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2018,1,,,213.4
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2018,2,,,131.5
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2018,3,,,287.6
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2018,4,,,89.1
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2018,5,,,3.8
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2018,6,,,34.5
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2018,7,,,20.0
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2018,8,,,15.2
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2018,9,,,0.0
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2018,10,,,4.3
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2018,11,,,7.9
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2018,12,,,22.9
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2019,1,,,211.9
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2019,2,,,323.4
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2019,9,,,17.6
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2019,10,,,27.7
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2019,11,,,19.4
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2020,1,,,223.8
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2020,2,,,294.0
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2020,5,,,21.7
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2020,6,,,12.7
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2020,7,,,0.0
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2020,8,,,0.0
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2020,9,,,17.4
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2020,12,,,154.5
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2021,2,,,171.5
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2021,5,,,18.1
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2022,1,,,188.6
AYACUCHO,LUCANAS,LUCANAS,LUCANAS,2022,2,,,186.6
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2016,2,,,56.5
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2016,3,,,42.6
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2016,4,,,19.8
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2016,5,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2016,6,,,15.8
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2016,7,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2016,8,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2016,9,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2016,10,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2016,11,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2016,12,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2017,1,,,158.4
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2017,2,,,41.8
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2017,3,,,99.5
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2017,4,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2017,5,,,18.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2017,6,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2017,7,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2017,8,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2017,9,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2017,10,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2017,11,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2017,12,,,31.3
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2018,1,,,90.4
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2018,2,,,43.2
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2018,3,,,40.5
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2018,4,,,69.5
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2018,5,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2018,6,,,40.1
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2018,7,,,18.9
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2018,8,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2018,9,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2018,10,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2018,11,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2018,12,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2019,1,,,83.9
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2019,2,,,105.8
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2019,3,,,67.6
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2019,4,,,38.3
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2019,5,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2019,6,,,40.1
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2019,7,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2019,8,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2019,9,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2019,10,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2019,11,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2019,12,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2020,1,,,68.5
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2020,2,,,78.5
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2020,4,,,7.4
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2020,6,,,1.3
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2020,8,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2020,9,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2020,10,,,1.2
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2020,11,,,1.3
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2020,12,,,19.3
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2021,2,,,36.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2021,6,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2021,7,,,0.0
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,LAMPA,2021,11,,,3.5
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2016,4,13.35,76.25,49.0
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2016,5,12.19,69.36,13.4
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2016,6,10.74,67.62,13.6
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2016,7,11.11,72.02,17.9
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2016,8,12.33,77.25,15.68
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2016,9,13.4,70.51,26.5
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2016,10,13.95,67.64,32.6
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2016,11,14.44,61.67,47.3
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2016,12,14.06,73.73,85.8
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2017,1,12.95,81.89,246.6
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2017,2,13.03,80.47,253.4
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2017,3,12.75,82.28,238.0
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2017,4,12.6,78.25,59.2
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2017,5,12.06,75.44,40.6
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2017,6,11.72,70.35,2.7
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2017,7,11.18,69.9,5.2
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2017,8,12.36,66.82,2.8
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2017,9,13.29,71.36,51.8
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2017,10,13.88,73.31,52.4
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2017,11,14.37,70.08,49.9
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2017,12,13.89,76.91,117.9
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2018,1,12.67,80.34,200.1
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2018,2,13.3,82.15,146.3
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2018,3,12.49,83.61,145.3
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2018,4,12.59,79.0,54.4
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2018,5,11.49,74.29,5.3
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2018,6,10.61,75.57,47.1
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2018,7,10.92,73.69,35.1
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2018,8,11.72,72.77,25.8
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2018,9,13.21,64.57,17.19
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2018,10,13.7,72.04,79.6
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2018,11,14.38,68.82,55.6
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2018,12,13.75,71.88,120.19
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2019,1,13.59,81.18,190.5
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2019,2,12.87,84.78,231.7
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2019,3,13.01,83.82,166.39
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2019,4,12.84,79.73,29.9
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2019,5,12.1,74.86,29.9
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2019,6,11.6,73.59,6.29
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2019,7,11.44,75.61,16.6
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2019,8,12.07,72.48,0.0
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2019,9,13.3,74.61,13.6
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2019,10,13.77,72.41,50.5
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2019,11,14.04,80.37,138.4
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2019,12,13.7,83.46,193.8
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2020,1,13.84,81.58,106.3
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2020,2,13.56,86.69,227.4
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2020,3,13.11,85.06,169.4
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2020,4,12.8,77.04,13.4
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2020,5,12.11,75.9,44.3
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2020,6,12.1,73.8,3.9
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2020,7,11.84,74.96,0.0
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2020,8,13.14,72.77,11.49
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2020,10,13.84,72.81,85.79
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2020,11,15.07,65.36,8.6
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2020,12,13.43,79.51,181.3
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2021,1,13.02,80.98,241.2
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2021,2,13.45,80.79,153.0
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2021,3,12.72,82.05,173.2
AYACUCHO,SUCRE,CHILCAYOC,CHILCAYOC,2021,4,12.63,84.52,75.2
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2017,1,17.93,67.46,109.7
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2017,2,17.11,72.98,158.6
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2017,3,17.8,74.72,87.7
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2017,4,17.26,70.27,51.0
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2017,5,16.41,70.33,28.4
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2017,6,15.71,65.61,0.0
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2017,7,13.47,55.23,8.1
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2017,8,15.5,51.99,9.8
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2017,9,17.47,57.27,30.4
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2017,10,17.78,57.25,31.9
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2017,11,18.54,59.07,48.3
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2017,12,18.64,64.99,71.9
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2018,1,17.6,76.11,105.8
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2018,2,18.21,76.75,120.2
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2018,3,18.06,79.29,82.9
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2018,4,16.39,76.18,19.8
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2018,5,15.06,66.92,7.4
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2018,6,14.36,60.61,4.4
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2018,7,13.81,58.22,21.1
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2018,8,15.27,63.34,40.6
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2018,9,16.58,53.93,18.9
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2018,10,18.05,62.95,73.2
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2018,11,18.83,59.05,90.6
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2018,12,17.74,58.12,43.2
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2019,1,18.5,70.29,115.1
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2019,2,18.19,77.28,147.7
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2019,3,18.44,77.29,116.4
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2019,4,17.37,70.57,33.3
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2019,5,16.14,68.45,6.8
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2019,6,14.26,61.52,0.6
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2019,7,13.99,58.47,7.2
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2019,8,14.08,61.28,0.0
AYACUCHO,HUAMANGA,PACAYCASA,WAYLLAPAMPA,2019,9,17.5,67.01,4.4
