DEPARTAMENTO,PROVINICA,DISTRITO,Precio Promedio,Volumen Promedio,Temperatura,Humedad,Precipitación,Cultivo
1,150,687,1.23,1684.0,9.22,76.47,34.05,14
1,150,687,2.83,7219.0,9.22,76.47,34.05,16
3,90,754,9.54,3110.0,19.93,83.2,1.83,1
3,90,307,9.54,3110.0,19.93,83.2,1.83,1
3,90,307,0.93,4777.0,19.93,83.2,1.83,5
3,90,307,0.6,4525.0,19.93,83.2,1.83,13
3,90,385,0.6,4525.0,19.93,83.2,1.83,13
3,90,739,9.54,3110.0,19.93,83.2,1.83,1
4,24,1067,2.41,151.0,18.16,64.61,0.0,7
4,41,1218,0.53,34789.0,10.93,78.1,15.5,12
4,41,1218,1.23,1684.0,10.93,78.1,15.5,14
4,48,744,2.41,151.0,10.93,78.1,15.5,7
4,48,1287,2.41,151.0,10.93,78.1,15.5,7
4,60,1162,0.53,34789.0,9.55,64.71,0.0,12
4,91,644,0.53,34789.0,10.93,78.1,15.5,12
4,143,419,0.6,4525.0,10.93,78.1,15.5,13
7,63,985,0.53,34789.0,22.46,85.88,454.83,12
7,63,1187,0.53,34789.0,22.46,85.88,454.83,12
8,130,1028,1.39,3806.0,15.95,85.93,18.69,19
9,78,1159,1.33,2925.0,12.25,76.89,3.1,11
10,120,1112,1.19,214.2,20.67,77.8,0.0,9
11,45,875,2.41,151.0,23.15,79.03,19.43,7
11,67,410,0.93,4777.0,23.15,79.03,19.43,5
11,67,943,0.93,4777.0,23.15,79.03,19.43,5
12,101,165,3.81,3579.0,11.97,80.8,21.5,4
12,101,165,1.39,3806.0,11.97,80.8,21.5,19
12,18,99,9.54,3110.0,27.22,92.77,201.33,1
12,18,99,0.53,34789.0,27.22,92.77,201.33,12
12,18,878,9.54,3110.0,11.97,80.8,21.5,1
12,18,878,0.6,4525.0,11.97,80.8,21.5,13
12,31,200,0.6,4525.0,11.97,80.8,21.5,13
12,80,482,9.54,3110.0,11.97,80.8,21.5,1
12,80,82,3.81,3579.0,11.97,80.8,21.5,4
12,85,502,0.53,34789.0,11.97,80.8,21.5,12
12,85,502,0.6,4525.0,11.97,80.8,21.5,13
12,85,647,2.41,151.0,11.97,80.8,21.5,7
12,85,647,1.19,214.2,11.97,80.8,21.5,9
12,85,647,2.83,7219.0,11.97,80.8,21.5,16
12,85,1174,0.6,4525.0,11.97,80.8,21.5,13
12,85,1333,0.53,34789.0,11.97,80.8,21.5,12
15,68,1314,9.54,3110.0,14.89,53.47,30.16,1
16,61,206,0.6,4525.0,18.55,83.16,81.35,13
16,61,1339,0.6,4525.0,18.55,83.16,81.35,13
16,118,847,2.41,151.0,18.55,83.16,81.35,7
17,14,414,2.41,151.0,11.73,85.42,20.47,7
17,75,391,3.81,3579.0,11.73,85.42,20.47,4
17,113,1129,0.93,4777.0,11.73,85.42,20.47,5
17,113,1129,1.2,4245.0,11.73,85.42,20.47,17
19,114,423,2.41,151.0,23.24,82.12,163.8,7
19,114,1367,2.41,151.0,23.24,82.12,163.8,7
19,96,197,1.19,214.2,27.72,85.07,103.3,9
19,144,263,1.2,4245.0,27.35,73.08,97.21,17
19,144,523,2.41,151.0,27.35,73.08,97.21,7
19,144,593,2.41,151.0,27.35,73.08,97.21,7
19,144,861,2.41,151.0,27.35,73.08,97.21,7
19,162,1188,2.41,151.0,26.3,82.89,219.25,7
22,57,729,2.83,7219.0,26.64,87.93,363.15,16
22,57,701,2.83,7219.0,26.64,87.93,363.15,16
0,42,695,1.19,214.2,22.67,65.65,0.0,9
1,9,207,0.53,34789.0,9.22,76.47,34.05,12
1,58,98,2.41,151.0,9.22,76.47,34.05,7
1,58,610,2.41,151.0,9.22,76.47,34.05,7
1,58,1355,2.41,151.0,9.22,76.47,34.05,7
1,58,1355,1.19,214.2,9.22,76.47,34.05,9
1,58,1386,2.41,151.0,9.22,76.47,34.05,7
1,83,491,1.43,1741.0,9.22,76.47,34.05,10
1,116,3,1.53,2272.0,9.22,76.47,34.05,0
1,116,3,9.94,4.0,9.22,76.47,34.05,15
1,116,314,0.6,4525.0,9.22,76.47,34.05,13
1,116,314,9.94,4.0,9.22,76.47,34.05,15
1,116,1104,9.94,4.0,9.22,76.47,34.05,15
1,150,1025,2.41,151.0,9.22,76.47,34.05,7
2,15,678,3.81,3579.0,22.93,92.09,0.0,4
2,15,1280,3.81,3579.0,22.93,92.09,0.0,4
2,47,433,3.81,3579.0,22.93,92.09,0.0,4
2,47,810,3.81,3579.0,22.93,92.09,0.0,4
2,47,1005,3.81,3579.0,22.93,92.09,0.0,4
3,27,725,0.6,4525.0,19.93,83.2,1.83,13
3,34,79,1.19,214.2,19.93,83.2,1.83,9
3,34,79,1.43,1741.0,19.93,83.2,1.83,10
3,34,225,0.93,4777.0,19.93,83.2,1.83,5
3,34,225,1.43,1741.0,19.93,83.2,1.83,10
3,34,558,0.6,4525.0,19.93,83.2,1.83,13
3,38,62,2.41,151.0,19.93,83.2,1.83,7
3,38,62,1.43,1741.0,19.93,83.2,1.83,10
3,38,465,9.54,3110.0,19.93,83.2,1.83,1
3,53,1000,2.83,7219.0,19.67,56.34,0.0,16
3,90,307,0.53,34789.0,19.93,83.2,1.83,12
4,24,1067,1.33,2925.0,18.16,64.61,0.0,11
4,23,333,3.81,3579.0,10.93,78.1,15.5,4
4,48,1076,2.41,151.0,10.93,78.1,15.5,7
4,60,1162,3.3,2024.0,9.55,64.71,0.0,3
4,60,1162,3.81,3579.0,9.55,64.71,0.0,4
4,91,428,3.3,2024.0,10.93,78.1,15.5,3
4,142,1055,3.81,3579.0,10.93,78.1,15.5,4
4,143,388,2.41,151.0,10.93,78.1,15.5,7
4,143,574,0.53,34789.0,10.93,78.1,15.5,12
4,143,574,0.6,4525.0,10.93,78.1,15.5,13
4,145,1094,9.54,3110.0,10.93,78.1,15.5,1
4,145,1053,0.53,34789.0,10.93,78.1,15.5,12
4,145,1053,0.6,4525.0,10.93,78.1,15.5,13
7,100,569,1.53,2272.0,22.46,85.88,454.83,0
7,100,720,1.53,2272.0,22.46,85.88,454.83,0
7,100,940,1.53,2272.0,22.46,85.88,454.83,0
7,100,943,1.53,2272.0,22.46,85.88,454.83,0
7,100,1160,1.53,2272.0,22.46,85.88,454.83,0
7,105,274,1.53,2272.0,22.46,85.88,454.83,0
7,105,1142,1.53,2272.0,5.05,68.02,14.53,0
8,88,829,0.6,4525.0,15.95,85.93,18.69,13
8,88,867,2.83,7219.0,15.95,85.93,18.69,16
8,88,1062,2.41,151.0,15.95,85.93,18.69,7
8,88,1147,0.6,4525.0,15.95,85.93,18.69,13
8,115,394,3.81,3579.0,15.95,85.93,18.69,4
8,115,1346,3.81,3579.0,15.95,85.93,18.69,4
8,115,1346,2.41,151.0,15.95,85.93,18.69,7
8,130,524,1.53,15408.0,15.95,85.93,18.69,6
8,130,524,0.6,4525.0,15.95,85.93,18.69,13
8,130,1041,0.53,34789.0,15.95,85.93,18.69,12
8,130,1041,0.6,4525.0,15.95,85.93,18.69,13
8,130,1309,0.6,4525.0,15.95,85.93,18.69,13
9,52,726,1.33,2925.0,12.25,76.89,3.1,11
10,11,271,2.41,151.0,17.82,84.82,0.0,7
10,44,237,2.83,7219.0,21.42,83.62,1.22,16
10,44,821,1.19,214.2,21.42,83.62,1.22,9
10,120,1061,2.41,151.0,20.67,77.8,0.0,7
10,69,179,9.54,3110.0,21.8,67.4,0.01,1
10,69,179,0.53,34789.0,21.8,67.4,0.01,12
10,69,677,1.33,2925.0,21.8,67.4,0.01,11
10,168,1344,0.53,34789.0,0.0,0.0,0.0,12
11,45,938,0.93,4777.0,23.15,79.03,19.43,5
11,97,627,1.43,1741.0,23.15,79.03,19.43,10
12,101,165,9.54,3110.0,11.97,80.8,21.5,1
12,101,165,0.6,4525.0,11.97,80.8,21.5,13
12,101,165,0.6,10003.0,11.97,80.8,21.5,18
12,101,1091,9.54,3110.0,11.97,80.8,21.5,1
12,18,878,3.81,3579.0,11.97,80.8,21.5,4
12,18,1224,1.39,3806.0,11.97,80.8,21.5,19
12,80,482,3.81,3579.0,11.97,80.8,21.5,4
12,80,220,3.81,3579.0,11.97,80.8,21.5,4
12,85,826,2.41,151.0,11.97,80.8,21.5,7
12,85,1137,2.41,151.0,11.97,80.8,21.5,7
17,14,1165,0.93,4777.0,11.73,85.42,20.47,5
17,14,1165,1.2,4245.0,11.73,85.42,20.47,17
17,113,214,9.54,3110.0,11.73,85.42,20.47,1
17,113,214,2.41,151.0,11.73,85.42,20.47,7
17,113,1129,2.41,151.0,11.73,85.42,20.47,7
17,113,1158,9.54,3110.0,11.73,85.42,20.47,1
17,113,1158,1.39,3806.0,11.73,85.42,20.47,19
19,139,868,2.83,7219.0,24.11,81.21,81.3,16
19,139,1380,1.53,2272.0,24.11,81.21,81.3,0
19,144,263,2.41,151.0,27.35,73.08,97.21,7
19,144,263,1.19,214.2,27.35,73.08,97.21,9
19,144,398,1.19,214.2,27.35,73.08,97.21,9
19,144,861,1.19,214.2,27.35,73.08,97.21,9
20,156,541,0.6,4525.0,20.03,80.67,0.91,13
20,92,668,9.54,3110.0,20.03,80.67,0.91,1
21,164,1307,0.93,4777.0,25.19,85.21,1.1,5
21,55,181,2.83,7219.0,25.19,85.21,1.1,16
22,57,729,1.53,2272.0,26.64,87.93,363.15,0
22,57,729,2.41,151.0,26.64,87.93,363.15,7
1,81,1255,3.81,3579.0,9.22,76.47,34.05,4
1,35,1185,1.43,1741.0,9.22,76.47,34.05,10
1,86,171,1.33,2925.0,9.22,76.47,34.05,11
1,86,171,0.53,34789.0,9.22,76.47,34.05,12
1,86,508,0.53,34789.0,9.22,76.47,34.05,12
1,86,856,1.33,2925.0,9.22,76.47,34.05,11
1,86,856,0.53,34789.0,9.22,76.47,34.05,12
1,86,1164,0.53,34789.0,9.22,76.47,34.05,12
1,172,975,1.33,2925.0,9.22,76.47,34.05,11
2,0,372,0.53,34789.0,22.93,92.09,0.0,12
2,0,372,2.83,7219.0,22.93,92.09,0.0,16
2,0,1105,3.81,3579.0,22.93,92.09,0.0,4
2,5,839,0.6,4525.0,22.93,92.09,0.0,13
2,5,1235,0.6,4525.0,22.93,92.09,0.0,13
3,38,465,1.53,15408.0,19.93,83.2,1.83,6
4,23,118,2.41,151.0,10.93,78.1,15.5,7
4,23,333,1.19,214.2,10.93,78.1,15.5,9
4,48,454,0.53,34789.0,10.93,78.1,15.5,12
4,48,1076,0.53,34789.0,10.93,78.1,15.5,12
4,48,1287,1.19,214.2,10.93,78.1,15.5,9
4,56,370,0.53,34789.0,10.93,78.1,15.5,12
4,56,1134,0.53,34789.0,10.93,78.1,15.5,12
4,60,282,1.2,4245.0,10.93,78.1,15.5,17
4,60,1215,1.2,4245.0,10.93,78.1,15.5,17
4,91,428,0.53,34789.0,10.93,78.1,15.5,12
4,91,939,2.27,24719.3,9.18,58.96,23.91,2
4,142,1063,2.27,24719.3,10.93,78.1,15.5,2
4,145,1094,0.53,34789.0,10.93,78.1,15.5,12
4,145,1094,1.23,1684.0,10.93,78.1,15.5,14
4,145,145,0.53,34789.0,10.93,78.1,15.5,12
4,146,1085,1.2,4245.0,10.93,78.1,15.5,17
5,7,650,0.6,4525.0,8.52,63.67,0.1,13
7,74,760,1.2,4245.0,22.46,85.88,454.83,17
7,100,383,1.2,4245.0,22.46,85.88,454.83,17
7,100,425,1.2,4245.0,22.46,85.88,454.83,17
7,100,185,1.2,4245.0,22.46,85.88,454.83,17
7,121,212,1.23,1684.0,22.46,85.88,454.83,14
8,88,1016,1.19,214.2,15.95,85.93,18.69,9
8,130,863,9.94,4.0,15.95,85.93,18.69,15
9,160,1256,1.53,15408.0,12.25,76.89,3.1,6
10,163,931,1.39,3806.0,20.2,88.72,0.03,19
10,44,237,1.19,214.2,21.42,83.62,1.22,9
10,127,111,0.53,34789.0,0.0,0.0,0.0,12
10,127,467,1.33,2925.0,0.0,0.0,0.0,11
10,127,467,0.53,34789.0,0.0,0.0,0.0,12
10,148,449,0.53,34789.0,13.17,70.45,11.9,12
10,152,1153,0.53,34789.0,16.02,69.91,0.7,12
10,152,54,0.53,34789.0,16.02,69.91,0.7,12
10,152,54,0.6,4525.0,16.02,69.91,0.7,13
10,152,119,0.53,34789.0,16.02,69.91,0.7,12
10,152,982,0.53,34789.0,16.02,69.91,0.7,12
11,45,875,1.53,15408.0,23.15,79.03,19.43,6
11,67,943,1.19,214.2,23.15,79.03,19.43,9
12,101,680,0.93,4777.0,11.97,80.8,21.5,5
12,31,536,1.39,3806.0,11.97,80.8,21.5,19
12,31,976,1.53,2272.0,11.97,80.8,21.5,0
12,80,82,1.39,3806.0,11.97,80.8,21.5,19
12,85,1333,2.41,151.0,11.97,80.8,21.5,7
12,171,1310,9.54,3110.0,11.97,80.8,21.5,1
14,104,707,2.27,24719.3,23.1,91.6,147.8,2
14,157,551,0.93,4777.0,24.69,87.61,22.8,5
16,61,206,0.6,10003.0,18.55,83.16,81.35,18
16,118,1340,1.2,4245.0,18.55,83.16,81.35,17
17,75,490,0.6,4525.0,11.73,85.42,20.47,13
19,162,924,1.2,4245.0,26.3,82.89,219.25,17
20,156,541,1.53,15408.0,20.03,80.67,0.91,6
21,164,1307,1.2,4245.0,25.19,85.21,1.1,17
21,55,1396,1.2,4245.0,25.19,85.21,1.1,17
22,57,729,1.19,214.2,26.64,87.93,363.15,9
22,13,992,2.27,24719.3,26.64,87.93,363.15,2
22,13,992,1.19,214.2,26.64,87.93,363.15,9
22,13,1180,2.27,24719.3,26.64,87.93,363.15,2
22,13,1180,1.19,214.2,26.64,87.93,363.15,9
22,13,1234,2.27,24719.3,26.64,87.93,363.15,2
22,13,1234,1.19,214.2,26.64,87.93,363.15,9
22,13,1234,1.2,4245.0,26.64,87.93,363.15,17
1,81,603,1.43,1741.0,9.22,76.47,34.05,10
1,21,510,0.53,34789.0,9.22,76.47,34.05,12
1,21,1270,3.81,3579.0,9.22,76.47,34.05,4
1,82,231,0.53,34789.0,9.22,76.47,34.05,12
1,82,231,1.23,1684.0,9.22,76.47,34.05,14
1,82,434,0.53,34789.0,9.22,76.47,34.05,12
1,82,885,0.6,4525.0,9.22,76.47,34.05,13
1,86,735,0.53,34789.0,9.22,76.47,34.05,12
1,86,856,1.53,15408.0,9.22,76.47,34.05,6
1,172,975,1.43,1741.0,9.22,76.47,34.05,10
1,172,990,0.6,10003.0,9.22,76.47,34.05,18
2,0,1105,0.53,34789.0,22.93,92.09,0.0,12
2,5,1235,0.53,34789.0,22.93,92.09,0.0,12
4,24,565,0.53,34789.0,10.93,78.1,15.5,12
4,23,128,0.53,34789.0,10.93,78.1,15.5,12
4,23,128,0.6,4525.0,10.93,78.1,15.5,13
4,23,333,0.53,34789.0,10.93,78.1,15.5,12
4,23,333,0.6,4525.0,10.93,78.1,15.5,13
4,48,283,3.81,3579.0,10.93,78.1,15.5,4
4,48,247,1.23,1684.0,10.93,78.1,15.5,14
4,48,454,0.6,4525.0,10.93,78.1,15.5,13
4,48,657,0.93,4777.0,10.93,78.1,15.5,5
4,48,744,1.19,214.2,10.93,78.1,15.5,9
4,48,966,9.54,3110.0,10.93,78.1,15.5,1
4,56,1379,0.93,4777.0,10.93,78.1,15.5,5
4,60,613,1.65,1423.0,10.93,78.1,15.5,8
4,60,965,3.81,3579.0,10.93,78.1,15.5,4
4,60,1215,3.81,3579.0,10.93,78.1,15.5,4
4,60,1215,0.93,4777.0,10.93,78.1,15.5,5
4,146,1103,0.53,34789.0,27.45,80.41,119.69,12
7,71,432,0.53,34789.0,22.46,85.88,454.83,12
7,71,432,0.6,4525.0,22.46,85.88,454.83,13
7,71,309,0.53,34789.0,22.46,85.88,454.83,12
7,71,309,0.6,4525.0,22.46,85.88,454.83,13
7,100,720,1.2,4245.0,22.46,85.88,454.83,17
7,121,860,1.65,1423.0,22.46,85.88,454.83,8
7,133,1297,1.19,214.2,22.46,85.88,454.83,9
8,88,867,1.19,214.2,15.95,85.93,18.69,9
9,160,1256,0.53,34789.0,12.25,76.89,3.1,12
9,160,846,3.81,3579.0,12.25,76.89,3.1,4
10,163,747,0.6,10003.0,20.2,88.72,0.03,18
10,127,1150,1.43,1741.0,0.0,0.0,0.0,10
10,127,1150,0.53,34789.0,0.0,0.0,0.0,12
10,127,1150,0.6,4525.0,0.0,0.0,0.0,13
10,148,286,0.53,34789.0,13.17,70.45,11.9,12
10,148,286,0.6,4525.0,13.17,70.45,11.9,13
10,148,1170,0.53,34789.0,13.17,70.45,11.9,12
10,148,1170,0.6,4525.0,13.17,70.45,11.9,13
10,152,1153,1.23,1684.0,16.02,69.91,0.7,14
10,152,119,0.6,4525.0,16.02,69.91,0.7,13
10,152,119,1.23,1684.0,16.02,69.91,0.7,14
10,152,982,3.81,3579.0,16.02,69.91,0.7,4
10,152,982,0.6,4525.0,16.02,69.91,0.7,13
10,152,982,1.23,1684.0,16.02,69.91,0.7,14
12,31,1121,1.39,3806.0,11.97,80.8,21.5,19
12,31,679,1.53,2272.0,11.97,80.8,21.5,0
12,31,790,2.83,7219.0,11.97,80.8,21.5,16
12,31,1032,1.19,214.2,11.97,80.8,21.5,9
12,31,1085,1.39,3806.0,11.97,80.8,21.5,19
12,84,364,2.83,7219.0,11.97,80.8,21.5,16
12,85,502,9.54,3110.0,11.97,80.8,21.5,1
12,85,1333,0.6,10003.0,11.97,80.8,21.5,18
12,171,190,1.2,4245.0,11.97,80.8,21.5,17
14,158,538,1.19,214.2,25.6,91.45,112.6,9
14,104,707,1.2,4245.0,23.1,91.6,147.8,17
14,104,693,1.2,4245.0,23.1,91.6,147.8,17
14,157,1233,0.93,4777.0,24.69,87.61,22.8,5
19,162,1286,1.2,4245.0,26.3,82.89,219.25,17
19,162,792,1.2,4245.0,26.3,82.89,219.25,17
19,162,1315,1.2,4245.0,26.3,82.89,219.25,17
22,57,144,1.19,214.2,26.64,87.93,363.15,9
22,57,545,2.27,24719.3,26.64,87.93,363.15,2
22,13,1391,2.27,24719.3,26.64,87.93,363.15,2
22,13,1391,1.19,214.2,26.64,87.93,363.15,9
1,81,909,1.43,1741.0,9.22,76.47,34.05,10
1,21,704,0.53,34789.0,9.22,76.47,34.05,12
1,21,1270,0.53,34789.0,9.22,76.47,34.05,12
1,21,1270,0.6,4525.0,9.22,76.47,34.05,13
1,35,1274,0.53,34789.0,9.22,76.47,34.05,12
1,86,447,1.2,4245.0,9.22,76.47,34.05,17
1,86,1388,1.2,4245.0,9.22,76.47,34.05,17
1,150,779,0.93,4777.0,9.22,76.47,34.05,5
1,150,789,1.53,15408.0,9.22,76.47,34.05,6
1,172,703,2.41,151.0,9.22,76.47,34.05,7
2,47,796,0.53,34789.0,22.93,92.09,0.0,12
2,47,1005,1.39,3806.0,22.93,92.09,0.0,19
2,47,398,0.53,34789.0,22.93,92.09,0.0,12
3,10,201,1.53,15408.0,19.93,83.2,1.83,6
3,10,1387,3.81,3579.0,19.93,83.2,1.83,4
3,34,558,2.41,151.0,19.93,83.2,1.83,7
4,23,118,0.53,34789.0,10.93,78.1,15.5,12
4,23,118,0.6,4525.0,10.93,78.1,15.5,13
4,48,55,0.6,4525.0,10.93,78.1,15.5,13
4,48,55,1.23,1684.0,10.93,78.1,15.5,14
4,48,331,1.33,2925.0,10.93,78.1,15.5,11
4,48,454,3.81,3579.0,10.93,78.1,15.5,4
4,60,143,0.53,34789.0,10.93,78.1,15.5,12
4,60,1086,1.65,1423.0,10.93,78.1,15.5,8
4,72,287,0.6,4525.0,10.93,78.1,15.5,13
4,91,319,2.27,24719.3,10.93,78.1,15.5,2
4,143,888,0.53,34789.0,10.93,78.1,15.5,12
4,143,888,0.6,4525.0,10.93,78.1,15.5,13
4,143,577,3.81,3579.0,10.93,78.1,15.5,4
4,151,189,3.3,2024.0,10.93,78.1,15.5,3
4,151,189,3.81,3579.0,10.93,78.1,15.5,4
4,151,947,3.3,2024.0,10.93,78.1,15.5,3
4,151,947,3.81,3579.0,10.93,78.1,15.5,4
4,151,1172,3.81,3579.0,10.93,78.1,15.5,4
7,4,196,0.53,34789.0,22.46,85.88,454.83,12
7,4,196,1.23,1684.0,22.46,85.88,454.83,14
7,71,906,0.53,34789.0,22.46,85.88,454.83,12
7,100,1010,1.19,214.2,22.46,85.88,454.83,9
7,121,860,1.23,1684.0,22.46,85.88,454.83,14
7,133,427,2.41,151.0,22.46,85.88,454.83,7
7,133,1297,2.41,151.0,22.46,85.88,454.83,7
8,130,460,2.41,151.0,15.95,85.93,18.69,7
8,130,460,1.19,214.2,15.95,85.93,18.69,9
9,52,327,1.23,1684.0,12.25,76.89,3.1,14
10,148,315,0.53,34789.0,13.17,70.45,11.9,12
10,148,315,0.6,4525.0,13.17,70.45,11.9,13
10,148,315,1.23,1684.0,13.17,70.45,11.9,14
10,152,1201,0.53,34789.0,16.02,69.91,0.7,12
10,69,1175,0.53,34789.0,21.8,67.4,0.01,12
12,31,200,1.53,2272.0,11.97,80.8,21.5,0
12,31,536,1.53,2272.0,11.97,80.8,21.5,0
12,31,1397,1.53,2272.0,11.97,80.8,21.5,0
12,85,502,0.93,4777.0,11.97,80.8,21.5,5
14,104,707,1.19,214.2,23.1,91.6,147.8,9
14,104,412,1.19,214.2,23.1,91.6,147.8,9
14,104,412,1.2,4245.0,23.1,91.6,147.8,17
14,104,521,1.2,4245.0,23.1,91.6,147.8,17
16,118,944,1.2,4245.0,18.55,83.16,81.35,17
16,118,340,1.2,4245.0,18.55,83.16,81.35,17
20,156,833,0.53,34789.0,20.03,80.67,0.91,12
21,174,18,1.19,214.2,25.19,85.21,1.1,9
22,57,545,0.93,4777.0,26.64,87.93,363.15,5
1,150,687,1.2,4245.0,9.22,76.47,34.05,17
1,150,789,9.94,4.0,9.22,76.47,34.05,15
1,150,789,1.39,3806.0,9.22,76.47,34.05,19
3,10,68,3.81,3579.0,19.93,83.2,1.83,4
4,23,1202,0.6,4525.0,10.93,78.1,15.5,13
4,41,199,0.53,34789.0,10.93,78.1,15.5,12
4,41,199,0.6,4525.0,10.93,78.1,15.5,13
4,41,497,0.53,34789.0,10.93,78.1,15.5,12
4,41,497,0.6,4525.0,10.93,78.1,15.5,13
4,60,1215,0.53,34789.0,10.93,78.1,15.5,12
4,143,577,0.53,34789.0,10.93,78.1,15.5,12
5,94,1339,1.23,1684.0,8.52,63.67,0.1,14
7,71,906,0.6,4525.0,22.46,85.88,454.83,13
7,121,860,0.53,34789.0,22.46,85.88,454.83,12
8,46,420,3.81,3579.0,15.95,85.93,18.69,4
9,78,1159,1.39,3806.0,12.25,76.89,3.1,19
10,127,877,0.53,34789.0,0.0,0.0,0.0,12
10,127,1150,1.33,2925.0,0.0,0.0,0.0,11
10,168,1344,2.41,151.0,0.0,0.0,0.0,7
12,31,137,1.19,214.2,11.97,80.8,21.5,9
12,31,790,0.6,4525.0,11.97,80.8,21.5,13
12,171,121,0.53,34789.0,11.97,80.8,21.5,12
14,104,412,0.93,4777.0,23.1,91.6,147.8,5
16,61,1250,0.6,4525.0,18.55,83.16,81.35,13
17,123,318,1.2,4245.0,11.73,85.42,20.47,17
17,155,632,0.93,4777.0,11.73,85.42,20.47,5
19,19,1116,2.83,7219.0,27.45,80.41,119.69,16
21,164,353,2.83,7219.0,25.19,85.21,1.1,16
21,164,859,1.2,4245.0,25.19,85.21,1.1,17
22,57,545,2.41,151.0,26.64,87.93,363.15,7
1,86,171,2.41,151.0,9.22,76.47,34.05,7
1,172,990,2.41,151.0,9.22,76.47,34.05,7
4,143,577,1.23,1684.0,10.93,78.1,15.5,14
9,52,314,1.33,2925.0,12.25,76.89,3.1,11
10,163,637,0.53,34789.0,20.2,88.72,0.03,12
10,69,727,1.2,4245.0,21.8,67.4,0.01,17
10,69,1175,2.41,151.0,21.8,67.4,0.01,7
10,168,224,1.39,3806.0,0.0,0.0,0.0,19
12,18,99,2.41,151.0,27.22,92.77,201.33,7
12,31,1121,0.6,4525.0,11.97,80.8,21.5,13
12,31,200,0.6,10003.0,11.97,80.8,21.5,18
12,31,536,0.6,4525.0,11.97,80.8,21.5,13
12,31,1085,9.54,3110.0,11.97,80.8,21.5,1
12,31,1085,0.6,4525.0,11.97,80.8,21.5,13
12,31,1085,0.6,10003.0,11.97,80.8,21.5,18
12,85,1139,0.93,4777.0,11.97,80.8,21.5,5
17,131,184,1.53,15408.0,11.73,85.42,20.47,6
17,131,184,1.39,3806.0,11.73,85.42,20.47,19
17,131,188,1.53,15408.0,11.73,85.42,20.47,6
17,131,188,2.83,7219.0,11.73,85.42,20.47,16
17,131,188,1.39,3806.0,11.73,85.42,20.47,19
17,131,371,1.53,15408.0,11.73,85.42,20.47,6
17,113,1158,0.6,4525.0,11.73,85.42,20.47,13
17,113,1158,1.2,4245.0,11.73,85.42,20.47,17
17,123,600,1.2,4245.0,11.73,85.42,20.47,17
17,155,632,1.53,15408.0,11.73,85.42,20.47,6
20,156,921,1.39,3806.0,20.03,80.67,0.91,19
21,164,353,1.39,3806.0,25.19,85.21,1.1,19
21,164,1058,1.2,4245.0,25.19,85.21,1.1,17
21,164,1075,0.93,4777.0,25.19,85.21,1.1,5
21,164,1075,1.2,4245.0,25.19,85.21,1.1,17
21,164,1075,1.39,3806.0,25.19,85.21,1.1,19
1,150,253,0.6,10003.0,9.22,76.47,34.05,18
1,150,1125,9.54,3110.0,9.22,76.47,34.05,1
3,10,246,9.54,3110.0,19.93,83.2,1.83,1
3,10,923,9.54,3110.0,19.93,83.2,1.83,1
3,38,465,0.6,4525.0,19.93,83.2,1.83,13
4,48,744,3.3,2024.0,10.93,78.1,15.5,3
4,60,1130,0.53,34789.0,10.93,78.1,15.5,12
4,145,1094,0.6,4525.0,10.93,78.1,15.5,13
7,79,256,1.2,4245.0,22.46,85.88,454.83,17
7,4,430,0.6,4525.0,22.46,85.88,454.83,13
8,46,31,0.6,4525.0,15.95,85.93,18.69,13
8,125,1000,2.83,7219.0,15.95,85.93,18.69,16
8,130,542,2.83,7219.0,15.95,85.93,18.69,16
10,163,747,9.54,3110.0,20.2,88.72,0.03,1
10,120,1112,1.53,15408.0,20.67,77.8,0.0,6
10,120,421,1.19,214.2,20.67,77.8,0.0,9
10,120,1061,1.19,214.2,20.67,77.8,0.0,9
10,69,1175,1.2,4245.0,21.8,67.4,0.01,17
12,18,878,2.41,151.0,11.97,80.8,21.5,7
12,18,1223,0.6,10003.0,11.97,80.8,21.5,18
12,32,1144,0.6,4525.0,11.97,80.8,21.5,13
12,31,200,9.54,3110.0,11.97,80.8,21.5,1
12,31,536,9.54,3110.0,11.97,80.8,21.5,1
12,31,976,9.54,3110.0,11.97,80.8,21.5,1
12,31,976,0.6,4525.0,11.97,80.8,21.5,13
12,80,482,0.53,34789.0,11.97,80.8,21.5,12
12,80,82,0.53,34789.0,11.97,80.8,21.5,12
12,80,82,0.6,4525.0,11.97,80.8,21.5,13
12,85,1333,9.54,3110.0,11.97,80.8,21.5,1
19,96,625,2.83,7219.0,27.72,85.07,103.3,16
19,162,1286,2.41,151.0,26.3,82.89,219.25,7
19,162,792,2.41,151.0,26.3,82.89,219.25,7
19,162,924,2.41,151.0,26.3,82.89,219.25,7
19,162,1315,2.41,151.0,26.3,82.89,219.25,7
22,13,992,2.41,151.0,26.64,87.93,363.15,7
22,13,1180,2.41,151.0,26.64,87.93,363.15,7
0,103,1162,3.3,2024.0,9.55,64.71,0.0,3
1,83,491,1.39,3806.0,9.22,76.47,34.05,19
1,83,367,1.53,15408.0,9.22,76.47,34.05,6
1,150,253,9.54,3110.0,9.22,76.47,34.05,1
2,47,796,3.81,3579.0,22.93,92.09,0.0,4
2,47,398,3.81,3579.0,22.93,92.09,0.0,4
3,38,62,0.6,4525.0,19.93,83.2,1.83,13
3,38,1322,0.6,4525.0,19.93,83.2,1.83,13
